locid,deployid,speno,projectid,species,deploydate,tagtype,age,sex,datadatetime,datahour,quality,latitude,longitude,error_radius,error_semi_major_axis,error_semi_minor_axis,error_ellipse_orientation
90846,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-14T19:43:57Z,2005-11-14 19,A,61.72100067,-166.51699829,NA,NA,NA,NA
90847,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-14T20:44:30Z,2005-11-14 20,B,61.79000092,-166.27999878,NA,NA,NA,NA
90848,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-14T20:44:30Z,2005-11-14 20,B,61.75299835,-166.38999939,NA,NA,NA,NA
90849,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-14T21:22:22Z,2005-11-14 21,2,61.70800018,-166.42799377,500,NA,NA,NA
90850,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-14T21:59:32Z,2005-11-14 21,B,61.61500168,-166.397995,NA,NA,NA,NA
90851,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-14T22:12:14Z,2005-11-14 22,A,61.66899872,-166.42999268,NA,NA,NA,NA
90852,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-14T22:18:51Z,2005-11-14 22,B,61.56800079,-166.29400635,NA,NA,NA,NA
90853,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-14T22:18:51Z,2005-11-14 22,B,61.63999939,-166.3730011,NA,NA,NA,NA
90854,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-15T00:38:53Z,2005-11-15 00,B,61.61399841,-166.2769928,NA,NA,NA,NA
90855,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-15T01:22:01Z,2005-11-15 01,A,61.59199905,-166.29899597,NA,NA,NA,NA
90856,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-15T01:22:54Z,2005-11-15 01,A,61.58599854,-166.30900574,NA,NA,NA,NA
90857,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-15T01:36:04Z,2005-11-15 01,B,61.58499908,-166.28999329,NA,NA,NA,NA
90858,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-15T01:36:04Z,2005-11-15 01,B,61.54499817,-166.40400696,NA,NA,NA,NA
90859,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-15T01:41:53Z,2005-11-15 01,B,61.58100128,-166.272995,NA,NA,NA,NA
90860,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-15T02:18:51Z,2005-11-15 02,A,61.54899979,-166.22599792,NA,NA,NA,NA
90861,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-15T02:28:03Z,2005-11-15 02,A,61.55899811,-166.17900085,NA,NA,NA,NA
90862,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-15T03:13:29Z,2005-11-15 03,B,61.50699997,-166.30400085,NA,NA,NA,NA
90863,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-15T03:13:29Z,2005-11-15 03,B,61.50600052,-166.30499268,NA,NA,NA,NA
90864,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-15T06:19:25Z,2005-11-15 06,B,61.35900116,-166.125,NA,NA,NA,NA
90865,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-15T13:31:59Z,2005-11-15 13,B,61.27099991,-166.56500244,NA,NA,NA,NA
90866,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-15T13:31:59Z,2005-11-15 13,B,61.24200058,-166.42500305,NA,NA,NA,NA
90867,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-15T15:29:24Z,2005-11-15 15,B,61.1269989,-165.97200012,NA,NA,NA,NA
90868,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-15T16:02:43Z,2005-11-15 16,A,61.18000031,-166.60099792,NA,NA,NA,NA
90869,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-15T18:44:21Z,2005-11-15 18,A,61.11700058,-166.59899902,NA,NA,NA,NA
90870,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-15T19:18:44Z,2005-11-15 19,B,61.09000015,-166.602005,NA,NA,NA,NA
90871,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-15T19:33:07Z,2005-11-15 19,A,61.07300186,-166.60400391,NA,NA,NA,NA
90872,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-15T20:03:34Z,2005-11-15 20,B,61.05899811,-166.6289978,NA,NA,NA,NA
90873,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-15T20:03:34Z,2005-11-15 20,B,61.06800079,-166.6190033,NA,NA,NA,NA
90874,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-15T20:11:14Z,2005-11-15 20,A,61.0530014,-166.57899475,NA,NA,NA,NA
90875,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-15T20:21:46Z,2005-11-15 20,B,61.0379982,-166.59100342,NA,NA,NA,NA
90876,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-15T21:42:54Z,2005-11-15 21,A,60.97900009,-166.64399719,NA,NA,NA,NA
90877,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-15T21:48:45Z,2005-11-15 21,B,60.9640007,-166.58200073,NA,NA,NA,NA
90878,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-15T22:08:04Z,2005-11-15 22,B,60.93000031,-166.48399353,NA,NA,NA,NA
90879,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-15T23:44:46Z,2005-11-15 23,B,60.98199844,-166.41700745,NA,NA,NA,NA
90880,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-15T23:49:43Z,2005-11-15 23,B,60.91199875,-166.5059967,NA,NA,NA,NA
90881,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T01:12:11Z,2005-11-16 01,B,60.8429985,-166.52099609,NA,NA,NA,NA
90882,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T01:12:11Z,2005-11-16 01,B,60.84600067,-166.52000427,NA,NA,NA,NA
90517,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-03T07:07:23Z,2005-11-03 07,B,67.68299866,-167.3500061,NA,NA,NA,NA
90518,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-03T07:07:23Z,2005-11-03 07,B,67.68399811,-167.34700012,NA,NA,NA,NA
90519,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-03T10:27:42Z,2005-11-03 10,B,67.66699982,-167.33099365,NA,NA,NA,NA
90520,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-03T10:27:42Z,2005-11-03 10,B,67.66600037,-167.32699585,NA,NA,NA,NA
90521,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-03T10:56:44Z,2005-11-03 10,B,67.7009964,-167.24899292,NA,NA,NA,NA
90522,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-03T19:02:00Z,2005-11-03 19,B,67.56900024,-166.93200684,NA,NA,NA,NA
90523,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-04T03:24:44Z,2005-11-04 03,B,67.34899902,-167.84500122,NA,NA,NA,NA
90524,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-04T14:01:42Z,2005-11-04 14,B,67.54100037,-166.7480011,NA,NA,NA,NA
90525,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-04T14:09:24Z,2005-11-04 14,A,67.68299866,-166.73500061,NA,NA,NA,NA
90526,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-04T15:24:22Z,2005-11-04 15,0,67.55200195,-166.75900269,NA,NA,NA,NA
90527,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-04T15:24:22Z,2005-11-04 15,0,67.54799652,-166.74699402,NA,NA,NA,NA
90528,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-04T15:43:59Z,2005-11-04 15,0,67.52400208,-166.75300598,NA,NA,NA,NA
90529,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-04T15:48:57Z,2005-11-04 15,A,67.56199646,-167.0249939,NA,NA,NA,NA
90530,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-04T17:00:43Z,2005-11-04 17,3,67.53199768,-166.86999512,250,NA,NA,NA
90531,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-04T17:03:10Z,2005-11-04 17,A,67.52899933,-166.8999939,NA,NA,NA,NA
90532,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-04T17:31:04Z,2005-11-04 17,A,67.54199982,-166.875,NA,NA,NA,NA
90533,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-04T18:38:19Z,2005-11-04 18,B,67.53500366,-166.85800171,NA,NA,NA,NA
90534,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-04T19:11:35Z,2005-11-04 19,B,67.52999878,-166.94400024,NA,NA,NA,NA
90535,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-04T19:11:35Z,2005-11-04 19,B,67.53700256,-166.94599915,NA,NA,NA,NA
90536,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-04T19:11:36Z,2005-11-04 19,0,67.54499817,-166.92500305,NA,NA,NA,NA
90537,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-04T19:28:54Z,2005-11-04 19,B,67.53399658,-166.8769989,NA,NA,NA,NA
90538,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-04T19:28:54Z,2005-11-04 19,B,67.54199982,-166.8710022,NA,NA,NA,NA
90539,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-04T20:20:15Z,2005-11-04 20,B,67.51200104,-166.9019928,NA,NA,NA,NA
90540,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-04T20:21:48Z,2005-11-04 20,1,67.52799988,-166.91900635,1500,NA,NA,NA
90541,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-04T20:49:43Z,2005-11-04 20,2,67.53800201,-166.87800598,500,NA,NA,NA
90542,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-04T20:54:07Z,2005-11-04 20,1,67.53099823,-166.87800598,1500,NA,NA,NA
90543,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-04T21:09:52Z,2005-11-04 21,2,67.54399872,-166.8730011,500,NA,NA,NA
90544,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-04T21:59:05Z,2005-11-04 21,A,67.5490036,-166.95500183,NA,NA,NA,NA
90545,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-04T22:03:02Z,2005-11-04 22,1,67.54100037,-166.90100098,1500,NA,NA,NA
90546,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-04T22:27:08Z,2005-11-04 22,1,67.53299713,-166.92300415,1500,NA,NA,NA
90547,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-04T22:33:41Z,2005-11-04 22,0,67.53800201,-167.02000427,NA,NA,NA,NA
90548,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-04T22:46:56Z,2005-11-04 22,Z,72.95300293,168.01400757,NA,NA,NA,NA
90549,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-04T23:38:41Z,2005-11-04 23,0,67.51999664,-166.9730072,NA,NA,NA,NA
90550,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-04T23:40:44Z,2005-11-04 23,0,67.53099823,-166.94400024,NA,NA,NA,NA
90551,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-04T23:56:51Z,2005-11-04 23,B,67.54100037,-166.96099854,NA,NA,NA,NA
90552,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-05T00:05:05Z,2005-11-05 00,Z,68.80200195,-159.61700439,NA,NA,NA,NA
90553,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-05T00:09:17Z,2005-11-05 00,B,67.6210022,-167.05400085,NA,NA,NA,NA
90554,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-05T13:57:15Z,2005-11-05 13,B,67.58399963,-166.92300415,NA,NA,NA,NA
90555,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-05T15:21:18Z,2005-11-05 15,B,67.62200165,-167.03100586,NA,NA,NA,NA
90556,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-05T17:18:11Z,2005-11-05 17,B,67.60900116,-167.25799561,NA,NA,NA,NA
90557,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-05T18:20:00Z,2005-11-05 18,A,67.63500214,-167.18899536,NA,NA,NA,NA
90558,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-05T18:31:45Z,2005-11-05 18,B,67.65299988,-167.23599243,NA,NA,NA,NA
90559,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-05T23:14:07Z,2005-11-05 23,A,67.58699799,-166.97900391,NA,NA,NA,NA
90560,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-05T23:52:15Z,2005-11-05 23,A,67.57499695,-166.96099854,NA,NA,NA,NA
90561,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-06T00:00:18Z,2005-11-06 00,B,67.55999756,-167.02000427,NA,NA,NA,NA
90562,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-06T00:18:05Z,2005-11-06 00,A,67.58899689,-166.97799683,NA,NA,NA,NA
90563,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-06T00:55:58Z,2005-11-06 00,B,67.61699677,-166.91600037,NA,NA,NA,NA
90564,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-06T00:55:58Z,2005-11-06 00,B,67.61699677,-166.91700745,NA,NA,NA,NA
90565,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-06T01:13:56Z,2005-11-06 01,1,67.5719986,-166.897995,1500,NA,NA,NA
90566,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-06T01:15:52Z,2005-11-06 01,A,67.5510025,-166.92199707,NA,NA,NA,NA
90567,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-06T01:29:44Z,2005-11-06 01,A,67.57900238,-166.89199829,NA,NA,NA,NA
90568,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-06T01:36:49Z,2005-11-06 01,0,67.5719986,-166.92500305,NA,NA,NA,NA
90883,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T01:53:43Z,2005-11-16 01,A,60.8429985,-166.42999268,NA,NA,NA,NA
90884,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T03:02:18Z,2005-11-16 03,B,60.79000092,-166.51600647,NA,NA,NA,NA
90885,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T03:08:09Z,2005-11-16 03,B,60.78699875,-166.5059967,NA,NA,NA,NA
90886,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T03:33:44Z,2005-11-16 03,B,60.76699829,-166.5,NA,NA,NA,NA
90887,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T05:14:37Z,2005-11-16 05,B,60.73899841,-166.4960022,NA,NA,NA,NA
90888,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T05:26:30Z,2005-11-16 05,B,60.73899841,-166.48300171,NA,NA,NA,NA
90889,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T05:55:57Z,2005-11-16 05,B,60.72700119,-166.42799377,NA,NA,NA,NA
90890,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T06:25:52Z,2005-11-16 06,0,60.68600082,-166.44999695,NA,NA,NA,NA
90891,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T06:56:57Z,2005-11-16 06,B,60.66899872,-166.45799255,NA,NA,NA,NA
90892,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T09:18:27Z,2005-11-16 09,B,60.60800171,-166.76300049,NA,NA,NA,NA
90893,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T09:18:27Z,2005-11-16 09,B,60.60599899,-166.71099854,NA,NA,NA,NA
90894,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T10:56:10Z,2005-11-16 10,B,60.53300095,-166.83200073,NA,NA,NA,NA
90895,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T10:56:10Z,2005-11-16 10,B,60.5379982,-166.82899475,NA,NA,NA,NA
90896,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T11:40:19Z,2005-11-16 11,B,60.54600143,-166.78199768,NA,NA,NA,NA
90897,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T13:19:03Z,2005-11-16 13,B,60.41899872,-167.1309967,NA,NA,NA,NA
90898,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T13:19:03Z,2005-11-16 13,B,60.42399979,-167.05299377,NA,NA,NA,NA
90899,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T15:35:52Z,2005-11-16 15,B,60.36899948,-166.81599426,NA,NA,NA,NA
90900,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T16:44:01Z,2005-11-16 16,B,60.35200119,-166.71200562,NA,NA,NA,NA
90901,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T16:53:42Z,2005-11-16 16,B,60.33499908,-166.75799561,NA,NA,NA,NA
90902,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T17:20:26Z,2005-11-16 17,A,60.32400131,-166.80900574,NA,NA,NA,NA
90903,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T17:28:43Z,2005-11-16 17,A,60.3219986,-166.79400635,NA,NA,NA,NA
90904,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T18:31:53Z,2005-11-16 18,B,60.27999878,-166.79400635,NA,NA,NA,NA
90905,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T18:31:53Z,2005-11-16 18,B,60.27600098,-166.74200439,NA,NA,NA,NA
90906,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T18:59:19Z,2005-11-16 18,B,60.3219986,-166.89199829,NA,NA,NA,NA
90907,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T19:08:54Z,2005-11-16 19,B,60.30099869,-166.8480072,NA,NA,NA,NA
90908,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T20:18:05Z,2005-11-16 20,B,60.29999924,-166.98800659,NA,NA,NA,NA
90909,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T20:34:25Z,2005-11-16 20,B,60.23899841,-166.92399597,NA,NA,NA,NA
90910,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T21:19:22Z,2005-11-16 21,A,60.29000092,-167.06700134,NA,NA,NA,NA
90911,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T21:49:43Z,2005-11-16 21,A,60.25099945,-167.07099915,NA,NA,NA,NA
90912,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T21:57:01Z,2005-11-16 21,A,60.27600098,-167.1190033,NA,NA,NA,NA
90913,PL2005_5971_05L0017,PL2005_5971,KotzEB,Spotted seal,2005-09-30T02:30:00Z,SPLASH,ADULT,M,2005-11-16T22:59:48Z,2005-11-16 22,B,60.40599823,-166.83900452,NA,NA,NA,NA
